classifier,model,fold,balanced_accuracy,macro_AUROC,log_loss,n_features,features
logistic,alignment_only,22,0.9910714285714286,1.0,0.024354114414520893,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,23,1.0,1.0,0.006905810248004046,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,24,1.0,1.0,0.005048649541925047,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,25,1.0,1.0,0.008111022892290045,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,26,0.9910714285714286,1.0,0.02849768097460737,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,27,1.0,1.0,0.005577234162613256,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,28,1.0,1.0,0.007261510098765355,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,29,1.0,1.0,0.008222441909778623,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,30,1.0,1.0,0.005273356653932149,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,31,1.0,1.0,0.013959951736183392,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,32,1.0,1.0,0.005503386877278732,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,33,1.0,1.0,0.008120584205644177,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,34,0.9910714285714286,1.0,0.022232087167593857,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,35,0.9910714285714286,1.0,0.02214471800748543,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,36,1.0,1.0,0.005308678483069233,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,37,1.0,1.0,0.007655014095465209,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,38,1.0,1.0,0.0073160710049393245,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,39,1.0,1.0,0.009149416740872515,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,40,1.0,1.0,0.007482190510331713,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,41,1.0,1.0,0.006295898634315572,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,42,1.0,1.0,0.0053841499056390876,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,43,0.9910714285714286,1.0,0.029628092202367833,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,44,1.0,1.0,0.00793963230233698,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,45,1.0,1.0,0.005263076724954588,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,46,1.0,1.0,0.00924881482950858,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,47,1.0,1.0,0.008014265733421224,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,48,0.9910714285714286,1.0,0.024813920502939117,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,49,1.0,1.0,0.006508935830220267,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,50,1.0,1.0,0.010965147045450327,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,51,1.0,1.0,0.008350954470398972,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,52,1.0,1.0,0.0052927441579855355,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,53,0.9910714285714286,1.0,0.025783389985172937,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,54,1.0,1.0,0.0064022549129309336,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,55,1.0,1.0,0.005980027305767133,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,56,1.0,1.0,0.0058288855126057805,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,57,0.9910714285714286,1.0,0.021036842919660684,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,58,1.0,1.0,0.012316162063494637,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,59,1.0,1.0,0.007594793149782661,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,60,0.9910714285714286,1.0,0.027727754418500023,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,61,1.0,1.0,0.007784470911514375,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,62,1.0,1.0,0.0066584260390146355,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,63,1.0,1.0,0.007793160942982948,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,64,1.0,1.0,0.005155720068395274,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,65,1.0,1.0,0.009106319751139612,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,66,1.0,1.0,0.004967355478819649,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,67,0.9910714285714286,1.0,0.025218951803816735,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,68,1.0,1.0,0.00805820140954317,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,69,1.0,1.0,0.006341920803355409,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,70,1.0,1.0,0.006168641197696527,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,71,1.0,1.0,0.009065124015052772,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,72,0.9910714285714286,1.0,0.020754348516770185,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,73,1.0,1.0,0.007208517667561402,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,alignment_only,74,1.0,1.0,0.01183950870915532,15,"A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,0,0.9910714285714286,1.0,0.021980884775729907,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,1,1.0,1.0,0.00814341473084291,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,2,1.0,1.0,0.005966149216005481,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,3,1.0,1.0,0.009841330341495185,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,4,1.0,1.0,0.008773176674651148,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,5,1.0,1.0,0.005947608053918341,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,6,0.9910714285714286,1.0,0.02186594933096603,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,7,1.0,1.0,0.010243792910494388,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,8,1.0,1.0,0.007147403783084272,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,9,1.0,1.0,0.007077362606301535,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,10,1.0,1.0,0.009688699942452809,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,11,0.9910714285714286,1.0,0.02438280109902443,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,12,1.0,1.0,0.005864668079179754,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,13,1.0,1.0,0.005293839956892856,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,14,1.0,1.0,0.010401362219817476,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,15,1.0,1.0,0.011581160709296249,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,16,1.0,1.0,0.004815771122361062,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,17,1.0,1.0,0.00804919588660574,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,18,0.9910714285714286,1.0,0.02065802470072172,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,19,1.0,1.0,0.008419962687431868,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,20,1.0,1.0,0.006155691938359779,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,21,1.0,1.0,0.00940510441299905,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,22,0.9910714285714286,1.0,0.025700573985923854,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,23,1.0,1.0,0.00665341742040671,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,24,1.0,1.0,0.005014874154208047,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,25,1.0,1.0,0.007828735805131829,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,26,0.9910714285714286,1.0,0.028522559567844847,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,27,1.0,1.0,0.005709169839024823,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,28,1.0,1.0,0.007451766742421746,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,29,1.0,1.0,0.00902517162823156,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,30,1.0,1.0,0.0052418272478233895,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,31,1.0,1.0,0.014417243400253243,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,32,1.0,1.0,0.005406092639793227,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,33,1.0,1.0,0.009058350503587512,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,34,0.9910714285714286,1.0,0.023055777488183556,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,35,0.9910714285714286,1.0,0.024055070692619446,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,36,1.0,1.0,0.005501941317361044,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,37,1.0,1.0,0.008380147922973378,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,38,1.0,1.0,0.006972680278804106,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
logistic,combined,39,1.0,1.0,0.009403024535359183,19,"Y_total_mean,Y_total_integral,contact_area,C_total_mean,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing"
